"";"gcm";"rcp";"ssp";"variable";"start";"end";"folder";"file";"split"
"1";"";"";"";"CountryMask";NA;NA;"/p/projects/isimip/isimip/ISIMIP3b/InputData/geo_conditions/countrymasks";"countrymasks.nc";NA
"2";"";NA;"1";"pop";2015;2100;"/p/tmp/volkholz/isimip/population_gdp_litpop/hires/final";"population_ssp1_30arcmin_annual_2015_2100.nc";NA
"3";"MRI-ESM2-0";"1.9";"1";"tas";2015;2020;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/MRI-ESM2-0";"mri-esm2-0_r1i1p1f1_w5e5_ssp119_tas_global_daily_2015_2020.nc";FALSE
"4";"MRI-ESM2-0";"1.9";"1";"tas";2021;2030;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/MRI-ESM2-0";"mri-esm2-0_r1i1p1f1_w5e5_ssp119_tas_global_daily_2021_2030.nc";TRUE
"5";"MRI-ESM2-0";"1.9";"1";"tas";2031;2040;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/MRI-ESM2-0";"mri-esm2-0_r1i1p1f1_w5e5_ssp119_tas_global_daily_2031_2040.nc";TRUE
"6";"MRI-ESM2-0";"1.9";"1";"tas";2041;2050;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/MRI-ESM2-0";"mri-esm2-0_r1i1p1f1_w5e5_ssp119_tas_global_daily_2041_2050.nc";TRUE
"7";"MRI-ESM2-0";"1.9";"1";"tas";2051;2060;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/MRI-ESM2-0";"mri-esm2-0_r1i1p1f1_w5e5_ssp119_tas_global_daily_2051_2060.nc";TRUE
"8";"MRI-ESM2-0";"1.9";"1";"tas";2061;2070;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/MRI-ESM2-0";"mri-esm2-0_r1i1p1f1_w5e5_ssp119_tas_global_daily_2061_2070.nc";TRUE
"9";"MRI-ESM2-0";"1.9";"1";"tas";2071;2080;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/MRI-ESM2-0";"mri-esm2-0_r1i1p1f1_w5e5_ssp119_tas_global_daily_2071_2080.nc";TRUE
"10";"MRI-ESM2-0";"1.9";"1";"tas";2081;2090;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/MRI-ESM2-0";"mri-esm2-0_r1i1p1f1_w5e5_ssp119_tas_global_daily_2081_2090.nc";TRUE
