"";"gcm";"rcp";"ssp";"variable";"start";"end";"folder";"file";"split"
"1";"";"";"";"CountryMask";NA;NA;"/p/projects/isimip/isimip/ISIMIP3b/InputData/geo_conditions/countrymasks";"countrymasks.nc";NA
"2";"";NA;"1";"pop";2015;2100;"/p/tmp/volkholz/isimip/population_gdp_litpop/hires/final";"population_ssp1_30arcmin_annual_2015_2100.nc";NA
"3";"GFDL-ESM4";"1.9";"1";"tas";2015;2020;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2015_2020.nc";FALSE
"4";"GFDL-ESM4";"1.9";"1";"tas";2021;2030;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2021_2030.nc";TRUE
"5";"GFDL-ESM4";"1.9";"1";"tas";2031;2040;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2031_2040.nc";TRUE
"6";"GFDL-ESM4";"1.9";"1";"tas";2041;2050;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2041_2050.nc";TRUE
"7";"GFDL-ESM4";"1.9";"1";"tas";2051;2060;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2051_2060.nc";TRUE
"8";"GFDL-ESM4";"1.9";"1";"tas";2061;2070;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2061_2070.nc";TRUE
"9";"GFDL-ESM4";"1.9";"1";"tas";2071;2080;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2071_2080.nc";TRUE
"10";"GFDL-ESM4";"1.9";"1";"tas";2081;2090;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2081_2090.nc";TRUE
"11";"GFDL-ESM4";"1.9";"1";"tas";2091;2100;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_tas_global_daily_2091_2100.nc";TRUE
"12";"GFDL-ESM4";"1.9";"1";"rsds";2015;2020;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_rsds_global_daily_2015_2020.nc";FALSE
"13";"GFDL-ESM4";"1.9";"1";"rsds";2021;2030;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_rsds_global_daily_2021_2030.nc";TRUE
"14";"GFDL-ESM4";"1.9";"1";"rsds";2031;2040;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_rsds_global_daily_2031_2040.nc";TRUE
"15";"GFDL-ESM4";"1.9";"1";"rsds";2041;2050;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_rsds_global_daily_2041_2050.nc";TRUE
"16";"GFDL-ESM4";"1.9";"1";"rsds";2051;2060;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_rsds_global_daily_2051_2060.nc";TRUE
"17";"GFDL-ESM4";"1.9";"1";"rsds";2061;2070;"/p/projects/isimip/isimip/ISIMIP3b/SecondaryInputData/climate/atmosphere/bias-adjusted/global/daily/ssp119/GFDL-ESM4";"gfdl-esm4_r1i1p1f1_w5e5_ssp119_rsds_global_daily_2061_2070.nc";TRUE
